"BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE"
"C18519",0.129872268177205,1,0,0,0,0.0310235110096381,0,0,0,0.277778,0.0731707317073171,0,0.0984974958263773,0.0138739478288945,0.00762349997461476,0,1
"C18520",0.00139817068053723,1,0.00406202582934557,0,0.00885333333333333,0,1,0,1,0,0,0.0335195530726257,0.0884808013355593,0.00350593556831237,0.0017956033398626,0.181818,1
"C18521",0.00100622221172349,1,0.0130115333393013,0,0.0283591111111111,0,1,0,1,0,0,0.0335195530726257,0.0818030050083473,0.0126132090021315,0.0022340851921893,1,1
"C18522",0.119303199251626,1,0,0,0,0.0265904853554282,0,0,0,0.388888666666667,0.0731707317073171,0,0.0818030050083473,0.0267923743855356,0.00827935153687122,0,1
"C18523",0.103608201756423,1,0,0,0,0.0426326048564736,0,0,0,0.444444666666667,0.0487804878048781,0,0.0651085141903172,0.00641381832740206,0.00623357075181679,0,0.5
"C18524",0.00152496175504381,0.909091,0.00590604689233613,0,0.0128724444444444,0,1,0,0.909091,0,0,0.0307262569832402,0.0317195325542571,0.00479825853768514,0.00115153769468124,0,0.833333333333333
"C18525",0.0491012662673185,1,0.0203916959304496,0.0245331043576927,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.0383973288814691,0.00402319085882998,0.00282298908816381,0,1
"C18526",0.045361308445996,1,0.00297331318361886,0,0.00648044444444444,0.00669642754024448,0.583333,0,0.5,0.0555553333333333,0.00813008130081301,0.0195530726256983,0.0317195325542571,0.0102622742994634,0.0209238909095972,0,1
"C18527",0.111790186806266,1,0,0,0,0.0524881043791293,0,0,0,0.0555553333333333,0.00813008130081301,0,0.165275459098498,0.0176466592151148,0.00762489327798834,0,1
"C18528",0.0682149857759582,1,0.0149155059883274,0.00182109233647153,0.0292097777777778,0.0599020185448491,1,0.142857,0.857143,0.380952666666667,0.130081300813008,0.0307262569832402,0.0484140233722871,0.0452852034689839,0.0139552736228376,0.166667,0.166666666666667
"C18529",0.108530665913508,1,0.00858735099023095,0.0103313809071115,0,0.0445416835575681,0.083333,0.083333,0,0.222222,0.211382113821138,0.00279329608938547,0.0818030050083473,0.0138306104499349,0.01828782308144,0,1
"C18530",0.315542236121817,0.777778,0,0,0,0.176176524637952,0,0,0,0.222222,0.0731707317073171,0,0.298831385642738,0.0252211246207832,0.0183868657527567,0,0.5
"C18531",0.0746030570288514,1,0.0281225956916017,0.0103171517065841,0.0426035555555556,0.00734249280085123,0.916667,0.25,0.916667,0.222222,0.040650406504065,0.0726256983240224,0.0484140233722871,0.0283783485171552,0.0151790543663961,0,1
"C18532",0.0685112754333706,1,0.0191467828938957,0.020606581005244,0.0044,0.0152373050968087,0.875,0.75,0.625,0.166666666666667,0.024390243902439,0.053072625698324,0.198664440734558,0.0078371268682798,0.00290220990954177,0,0.333333333333333
"C18533",0.00221624580774988,0.909091,0.0133714467724737,0.00484258946916495,0.0203706666666667,0,1,0.083333,0.916667,0,0,0.0335195530726257,0.015025041736227,0.00905168348325695,0.00126345436247843,0.5,1
"C18534",0.0220734667594626,1,0.0812861939857955,0.0204419638750038,0.140133333333333,0,1,0.166667,1,0,0,0.0614525139664804,0.0484140233722871,0.0611175852865475,0.00265469223582094,0.666667,1
"C18535",0.0334272882064247,0.666667,0.00413482418381727,0.00445545708240057,0.000940444444444444,0.0243665067176218,0.5,0.333333,0.166667,0.333333333333333,0.0731707317073171,0.0139664804469274,0.0484140233722871,0.00150871200192867,0.00168092274672714,0,0
"C18536",0.139065555693777,1,0,0,0,0.22188368296479,0,0,0,0.666666666666667,1,0,0.131886477462437,0.19357658398651,0.008714865959401,0,1
"C18537",0.00918492261393282,0.833333,0,0,0,0.0152992653377935,0,0,0,0.222222,0.024390243902439,0,0.0484140233722871,0.00437302227435195,0.00108535406337152,0,0
"C18538",0.0533799534565798,0.909091,0.000897234620939784,0.00107945659173848,0,0.0226880217787409,0.083333,0.083333,0,0.111111333333333,0.032520325203252,0.00279329608938547,0.0383973288814691,0.00108305526546642,0.0534047498343263,0,1
"C18539",0.109232129118111,0.777778,0,0,0,0.0639604060874559,0,0,0,0.148148,0.0569105691056911,0,0.0984974958263773,0.0128606074301384,0.00663269638098065,0,0.5
"C18540",0.0151876381137879,1,0,0,0,0.022251386809647,0,0,0,0.0555553333333333,0.024390243902439,0,0.0383973288814691,0.00116520164193851,0.00377242727582802,0,1
"C18541",0.0566664299899943,1,0,0,0,0.00828400746289708,0,0,0,0.277778,0.040650406504065,0,0.0383973288814691,0.0108932497584092,0.00410685188919324,0,1
"C18542",0.000381140534010797,0.272727,0.00116232666803563,0.00139838694838848,0,0,0.090909,0.090909,0,0,0,0.00279329608938547,0.0484140233722871,0.00580878464297252,0.00104015563017834,0,0.833333333333333
"C18543",0.0211788261545895,0.857143,0.00424147275353352,0.00510288570640007,0,0.00930355563313446,0.142857,0.142857,0,0.095238,0.00813008130081301,0.00279329608938547,0.131886477462437,0.000779298947250441,0.00174999373578554,0,0.166666666666667
"C18544",0.000809228266204455,0.571429,0.00104038432637154,0.00125167898432948,0,0,0.142857,0.142857,0,0,0,0.00558659217877095,0.131886477462437,0.0014246513065457,0.000921302390731691,0,0.166666666666667
"C18545",0.0574990265155115,1,0.0101593468295093,0,0.0221426666666667,0.0252199188838912,1,0,0.875,0.333333333333333,0.0650406504065041,0.0391061452513966,0.0383973288814691,0.00907542666062123,0.0215105036298991,0,0.333333333333333
"C18546",0.0133517916807092,1,0.0445501459331719,0,0.0970986666666667,0,1,0,1,0,0,0.114525139664804,0.131886477462437,0.0372475250344632,0.00246542070806942,0.5,1
"C18547",0.00580126840184058,1,0.0263954190462926,0.00661167162439817,0.045552,0,0.916667,0.166667,0.833333,0,0,0.0363128491620112,0.0818030050083473,0.0275949552850187,0.00215383147018252,0.818182,1
"C18548",0.000929422581484383,0.454545,0,0,0,0.000624169523428765,0,0,0,0.0555553333333333,0.00813008130081301,0.00558659217877095,0.0651085141903172,0.00351407240453125,0.00108262523990207,0.333333,1
"C18549",0.00404857438583905,0.727273,0.00476390800327164,0.000628538133644086,0.00924444444444444,0.00596836580900049,0.666667,0.083333,0.666667,0.166666666666667,0.032520325203252,0.0251396648044693,0.0317195325542571,0.0136016993344679,0.00161107404579386,0.111111,1
"C18551",0.0408131397327815,1,0.0126940346336642,0,0.0276671111111111,0.0294342740309763,1,0,0.857143,0.285714,0.0487804878048781,0.0754189944134078,0.0317195325542571,0.0215362981909197,0.00683004099827196,0,0.166666666666667
"C18552",0.00135692947454981,1,0.0056599191224556,0,0.012336,0,1,0,1,0,0,0.0335195530726257,0.0317195325542571,0.00540405239384241,0.00231629219838953,1,1
"C18555",0.000583721163660955,1,0.00441194733151208,0,0.009616,0,1,0,1,0,0,0.0335195530726257,0.0317195325542571,0.00393912318414905,0.00045689786064039,0.555556,1
"C18556",0.0420985607742173,1,0.00664606153765215,0,0.0144853333333333,0,1,0,1,0,0,0.0335195530726257,0.0317195325542571,0.00955692519383836,0.00293735935303254,0,1
"C18557",0.00553131426671718,0.375,0.00623985895471759,0.00750712993345395,0,0,0.125,0.125,0,0,0,0.00558659217877095,0.198664440734558,0.00200975024301347,0.00154836828722868,0,0.333333333333333
"C18558",0.00173001078032381,1,0.00378877710387754,0,0.00825777777777778,0,1,0,0.9,0,0,0.0279329608938547,0.0317195325542571,0.0020063919980452,0.00186382303661865,0.625,0.666666666666667
"C18559",0.0101226332199727,0.727273,0.00112154327617473,0.0013493207396731,0,0.00967185457046643,0.083333,0.083333,0,0.166666666666667,0.032520325203252,0.00279329608938547,0.0651085141903172,0.0046520337873681,0.00155835039753153,0,1
"C18560",0.0028190961710883,0.818182,0.0175872259891349,0,0.038332,0,0.75,0,0.666667,0,0,0.0251396648044693,0.0818030050083473,0.0198597111043536,0.00225451856327575,1,1
"C18561",0.012064839851693,1,0.0016778287411574,0,0.00365688888888889,0,0.333333,0,0.333333,0,0,0.0111731843575419,0.0317195325542571,0.00401680633900397,0.00224924193570579,0,1
"C18562",0.00966268440573695,1,0.0107447924196725,0,0.0234186666666667,0,1,0,1,0,0,0.0335195530726257,0.0484140233722871,0.00782591811574897,0.00236275936389465,0.083333,1
"C18563",0.0328907051758594,1,0.0195075119949053,0.00883191756876936,0.0265173333333333,0,0.454545,0.090909,0.363636,0,0,0.0223463687150838,0.248747913188648,0.0419133238112459,0.00291007619646072,0,0.833333333333333
"C18564",0.000241681012061071,0.181818,0.000783448957647875,0,0.00170755555555556,0,0.166667,0,0.166667,0,0,0.00558659217877095,0.0317195325542571,0.00147276315620991,0.000536811793415976,0,1
"C18565",0.0230497976274768,1,0.0180189181919825,0.0205688000245331,0.00201022222222222,0.0102013621944447,0.333333,0.333333,0.083333,0.111111333333333,0.032520325203252,0.0251396648044693,0.0317195325542571,0.0179528072835397,0.00476515054381252,0,1
"C18566",0.000309941398651463,0.818182,0.00502145512287322,0,0.0109444444444444,0,0.5,0,0.5,0,0,0.0251396648044693,0.0317195325542571,0.00624091114921671,0.00111239091790414,0.777778,1
"C18567",0.0644232506702929,0.909091,0,0,0,0.0364758017456398,0,0,0,0.121212,0.032520325203252,0,0.0484140233722871,0.0108358092489632,0.00536360162458562,0,0.833333333333333
"C18568",0.02548089089785,1,0,0,0,0.0477345983775261,0,0,0,0.222222,0.040650406504065,0,0.0984974958263773,0.0698229390888852,0.00250072805761806,0.333333,1
"C18569",0.0026489920157363,1,0.0139748370550557,0,0.0304586666666667,0,1,0,0.916667,0,0,0.0335195530726257,0.0317195325542571,0.0123671524920249,0.00241036502356982,0.8,1
"C18570",0.0814640764237552,1,0.00713546223998294,0,0.015552,0,1,0,1,0,0,0.0335195530726257,0.0484140233722871,0.00634276402694851,0.0972849279860589,0,1
"C18571",0.0608568299993507,1,0.00169047159263427,0,0.00368444444444444,0.0691445912540331,0.333333,0,0.333333,0.388888666666667,0.105691056910569,0.0111731843575419,0.0818030050083473,0.0590863646528648,0.00625842715469252,0.166667,1
"C18572",0.00137287075434691,0.363636,0,0,0,0.0104056430511281,0,0,0,0.060606,0.032520325203252,0,0.0317195325542571,0.0223185226272336,0.00055026754905708,0.333333,0.833333333333333
"C18573",0.0300811104847624,1,0.00901781969132274,0.00833242356404673,0.00455955555555556,0,1,1,0.444444,0,0,0.111731843575419,0.0183639398998331,0.00804127316728298,0.00545385914362031,0,0.5
"C18574",0.0521686047113444,1,0.0227216511074628,0.0273362568616026,0,0,0.416667,0.416667,0,0,0,0.0279329608938547,0.0484140233722871,0.0114743262928168,0.00539022588164835,0,1
"C18575",0.046220418300627,1,0.00119087504233826,0,0.00259555555555556,0.00407659483506116,0.285714,0,0.285714,0.095238,0.00813008130081301,0.00558659217877095,0.0651085141903172,0.00261122056209051,0.00199278014352159,0,0.166666666666667
"C18577",0.0132519697425339,1,0.0507141477790282,0,0.110533333333333,0,1,0,1,0,0,0.0335195530726257,0.013355592654424,0.0462796347019839,0.0343141095162327,0.166667,1
"C18578",0.0168882977974824,0.909091,0.0504959566325724,0.0260571008003925,0.0628524444444444,0,0.75,0.25,0.583333,0,0,0.0782122905027933,0.0651085141903172,0.0179894393315533,0.00206708225336476,0.25,1
"C18579",0.0113056745515798,1,0.0122152376132172,0.00637860713300009,0.015068,0,1,0.111111,0.888889,0,0,0.0279329608938547,0.0317195325542571,0.00439784826810833,0.00213466414837925,0.428571,0.5
"C18580",0.0641743421206299,0.818182,0.0152937719478372,0,0.0333333333333333,0.0520212454119072,1,0,1,0.222222,0.032520325203252,0.0335195530726257,0.0818030050083473,0.0109278481099718,0.00341407787260862,0,1
"C18582",0.0881469036583012,1,0.0376595879613137,0.0453079824588304,0,0,0.625,0.625,0,0,0,0.0502793296089385,0.115191986644407,0.00691221557453539,0.00389346010312718,0,0.333333333333333
"C18583",0.0343876966465763,1,0.0128467684361833,0.0154558557453464,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.0818030050083473,0.0143786453711055,0.00236924635154131,0,1
"C18584",0.00112705134882976,0.727273,0.00394375399294896,0,0.00859555555555556,0,0.666667,0,0.666667,0,0,0.0223463687150838,0.0818030050083473,0.00522070767555129,0.00202169760488842,1,1
"C18585",0.101447242738542,0.909091,0.00974111314597579,0.00122665521788463,0.0190088888888889,0.0469304553112583,0.909091,0.090909,0.818182,0.121212,0.024390243902439,0.0307262569832402,0.0818030050083473,0.0119548392466406,0.0158992306398531,0,0.833333333333333
"C18586",0.00749023106409619,1,0.0336462982852419,0,0.0733333333333333,0,0.916667,0,0.916667,0,0,0.0307262569832402,0.0317195325542571,0.0349965187174019,0.00232254964965468,0.636364,1
"C18587",0.000546174831802516,0.454545,0.0108887577929415,0.00721224201907449,0.0106666666666667,0,0.5,0.25,0.416667,0,0,0.0391061452513966,0.0317195325542571,0.0246706529388465,0.000434871961479752,0,1
"C18588",0.202569666646379,1,0,0,0,0.045128120110938,0,0,0,0.761904666666667,0.211382113821138,0,0.165275459098498,0.0121735414630145,0.00704625790890767,0,0.166666666666667
"C18589",0.0616432152347895,0.875,0,0,0,0.0304384159866141,0,0,0,0.0833333333333333,0.00813008130081301,0,0.0484140233722871,0.00362546564741636,0.00442354096268742,0,0.333333333333333
"C18590",0.00583404062570661,1,0.0225509726125249,0,0.0491506666666667,0,1,0,1,0,0,0.0726256983240224,0.0651085141903172,0.0198066041080465,0.00198602914584598,0.909091,1
"C18591",0.00598678083661436,0.636364,0.0512828721785285,0.0616980588181177,0,0,0.333333,0.333333,0,0,0,0.0139664804469274,0.0651085141903172,0.0193186557965959,0.00136690098336036,0,1
"C18592",0.0012165973023304,1,0.00764688597391861,0,0.0166666666666667,0,1,0,1,0,0,0.0335195530726257,0.0818030050083473,0.00768248711531737,0.00234040960353203,0.916667,1
"C18593",0.00214062523735583,0.545455,0,0,0,0.0291686554563405,0,0,0,0.111111333333333,0.016260162601626,0,0.0383973288814691,0.0440086653254584,0.000571084815749776,0,1
"C18594",0.135462722117588,0.545455,0,0,0,0.137189569950075,0,0,0,0.060606,0.00813008130081301,0,0.232053422370618,0.0279131269094385,0.026474733244754,0,0.833333333333333
"C18595",0.00126333833701833,0.7,0.00900864342815404,0.00122420190744886,0.0174168888888889,0,0.9,0.1,0.8,0,0,0.058659217877095,0.0484140233722871,0.00589870755433496,0.000895671011361612,0.2,0.666666666666667
"C18596",0.0205360187223256,1,0.0533446765540562,0,0.116266666666667,0,1,0,1,0,0,0.0335195530726257,0.0651085141903172,0.0431037632846673,0.0029407407283577,0.083333,1
"C18598",0.0571033609073314,0.636364,0,0,0,0.0406600242873593,0,0,0,0.0555553333333333,0.00813008130081301,0,0.0984974958263773,0.00673052171651475,0.00815464265916254,0,1
"C18599",0.0160930611849731,1,0.0374085661844099,0.0450059799441872,0,0.00125905633328873,0.666667,0.666667,0,0.0555553333333333,0.016260162601626,0.058659217877095,0.0217028380634391,0.0249263590578636,0.00188837555049664,0,1
"C18600",0.000367343228531337,0.363636,0.00156567441353992,0,0.00341244444444444,0,0.25,0,0.25,0,0,0.00837988826815642,0.131886477462437,0.00577185832094365,0.00172051080974983,0.5,1
"C18601",0.0216429328443641,0.444444,0,0,0,0.0855938661060932,0,0,0,0.222222,0.0650406504065041,0,0.265442404006678,0.00385838412199333,0.00241380691755321,0,0.5
"C18602",0.00487772783395638,1,0.0256629493284709,0,0.0559333333333333,0,1,0,0.916667,0,0,0.0698324022346369,0.0317195325542571,0.0238640026551929,0.00213725405639921,0.666667,1
"C18603",0.00894469204555323,1,0.0119689059263774,0.00175460762366218,0.022908,0,1,0.083333,1,0,0,0.0670391061452514,0.0317195325542571,0.00990657761205463,0.00228759987585465,0.083333,1
"C18604",0.020472949181755,0.545455,0.0150084921217702,0.00963415008126591,0.0152582222222222,0.0106291132693844,1,0.333333,1,0.111111333333333,0.040650406504065,0.100558659217877,0.0383973288814691,0.0519536159003096,0.00598888448487927,0.090909,1
"C18605",0.00217816274713909,1,0.00497475813919249,0,0.0108426666666667,0,1,0,1,0,0,0.0670391061452514,0.0984974958263773,0.0226084886412931,0.00173648132243001,0.4,1
"C18606",0.000733227033768955,1,0.00279203100679716,0,0.00608533333333333,0,1,0,1,0,0,0.0335195530726257,0.0317195325542571,0.00264812983018508,0.00179276507499606,0.416667,1
"C18607",0.0032113587687932,0.818182,0.0161434939172591,0.00525008433254623,0.0256742222222222,0.000420927442654491,1,0.166667,1,0.0555553333333333,0.00813008130081301,0.139664804469274,0.0317195325542571,0.0185667980097077,0.00172046949110709,0.090909,1
"C18608",0.00029642718726298,0.454545,0.000968605556696358,0,0.00211111111111111,0,0.25,0,0.166667,0,0,0.00837988826815642,0.0984974958263773,0.00139003467868584,0.000555132416785637,0.1,1
"C18609",0.0060552348362475,0.909091,0.0268366953462275,0.0272660921831396,0.009096,0,0.818182,0.727273,0.090909,0,0,0.0391061452513966,0.015025041736227,0.0236292299152124,0.00181726754057192,1,0.833333333333333
"C18610",0.0013839165175932,0.363636,0.0234159883538946,0.0281716090649821,0,0,0.25,0.25,0,0,0,0.00837988826815642,0.198664440734558,0.0229118406333999,0.000614386766431325,0.1,1
"C18611",0.0105501359645623,0.428571,0.0224308655234946,0.0269864147934619,0,0,0.142857,0.142857,0,0,0,0.00279329608938547,0.0350584307178631,0.0383097453013925,0.0033312690826918,0,0.166666666666667
"C18613",0.0111974178168244,0.909091,0.0436578053192554,0.00406734337146187,0.0877853333333333,0,0.833333,0.166667,0.583333,0,0,0.0837988826815642,0.0818030050083473,0.0424319120688126,0.00257848601319412,0.444444,1
"C18614",0.0189921503149531,1,0.011453607770215,0.00525008433254623,0.0154524444444444,0,1,0.166667,0.916667,0,0,0.0391061452513966,0.0484140233722871,0.00498043903415679,0.00262772390976897,0,1
"C18615",0.00340845852670202,0.727273,0.0111599673488165,0.00318930356650005,0.0185457777777778,0,0.333333,0.083333,0.25,0,0,0.0111731843575419,0.0818030050083473,0.0215910690597477,0.00165549284318423,1,1
"C18616",0.0493800516672815,0.9,0,0,0,0.0433923351982328,0,0,0,0.533333333333333,0.113821138211382,0,0.0984974958263773,0.00575643651716816,0.00394418659640402,0,0.666666666666667
"C18617",0.0201358332184503,1,0.023635199085147,0.0281164095801773,0.000577777777777778,0,0.75,0.75,0.083333,0,0,0.0782122905027933,0.015025041736227,0.0265548834455843,0.00343219767454837,0.083333,1
"C18618",0.000139718092772203,0.090909,0.00209606242469092,0,0.00456844444444444,0,0.083333,0,0.083333,0,0,0.00279329608938547,0.131886477462437,0.00400579878346671,0.000360281772876556,0.090909,1
"C18619",0.00423812155468557,0.818182,0.0139126423824679,0.0139335766199515,0.00508088888888889,0,0.583333,0.5,0.333333,0,0,0.0446927374301676,0.248747913188648,0.0210010969763427,0.00165388833964026,0.666667,1
"C18620",0.249105414900683,1,0.0081362866762494,0,0.0177333333333333,0.0235959532706989,0.666667,0,0.583333,0.111111333333333,0.024390243902439,0.0223463687150838,0.165275459098498,0.0248220143538877,0.0193925793690538,0,1
